id,product_name,product_sku,pack_size,pack_unit,servings_per_pack,dose_per_serving,dose_unit,price_eur,price_per_serving,form,is_vegan,is_organic,allergens,product_url,is_verified,is_recommended,popularity_score,quality_tags,ingredients,created_at,brand_name,brand_slug,brand_country,brand_website,brand_price_tier,brand_specialization,brand_quality_certifications,supplement_name,supplement_category,default_dosage,default_unit,timing_constraint,protocol_phase,impact_score,priority_score,necessity_tier,evidence_level,hallmarks_addressed,synergies,blockers,cycling_required,cycling_protocol,cost_per_day_eur,form_quality,short_description,bioavailability,potency,reviews,origin,lab_tests,purity,value,impact_score_big8,category,serving_size,servings_per_container,price,currency,dosage_per_serving,quality_purity,quality_bioavailability,quality_dosage,quality_synergy,quality_research,quality_form,quality_value,quality_transparency,timing,is_gluten_free,country_of_origin,amazon_asin,amazon_url,amazon_image,amazon_name,match_score
43fa8bcc-6211-4a25-8f69-f67be7c8c479,Zink Bisglycinat 25mg,,120.0,Stück,120.0,25.0,mg,19.9,0.17,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,zinc,2026-01-30T08:36:28.966475+00:00,MoleQlar,moleqlar,DE,moleqlar.com,luxury,longevity; research; nmn,GMP; pharma-grade,Zink,Mineralien,15,mg,fasted,0.0,5.0,50.0,optimizer,moderat,hormone;immune;skin;testosterone,copper;magnesium;vit_a;vit_b6;vit_c,calcium;copper;iron,Nein,,,10.0,Immunbooster & Hormonregulator für Haut & Testosteron,10.0,9.0,9.0,10.0,10.0,10.0,10.0,9.71,,,,,,,,,,,,,,,,,,B0D1DKFY5J,https://www.amazon.de/dp/B0D1DKFY5J,https://m.media-amazon.com/images/I/61Pd8BM9NlL._AC_UL320_.jpg,Zink Bisglycinat 25 mg vegan Kapseln 90 stk,0.66
ee023309-1da6-40ba-b570-cbb0468efcbe,Alpha-Liponsäure 300mg,,90.0,Stück,90.0,300.0,mg,19.9,0.22,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,ala,2026-01-30T08:38:21.805872+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Alpha-Liponsäure,Energie,600,mg,fasted,0.0,6.8,68.0,specialist,moderat,general,,,Nein,,0.35,10.0,Unterstützt general,9.0,9.0,8.0,10.0,9.0,10.0,9.0,9.29,,,,,,,,,,,,,,,,,,B009PY1P06,https://www.amazon.de/dp/B009PY1P06,https://m.media-amazon.com/images/I/61E6DIgjw+L._AC_UL320_.jpg,R-Alpha-Lipoic Acid- Thioctic Acid - 300 mg – 120 Capsules,0.4
85a81ef7-1233-447c-9fc8-c7dd3cd1b14e,Ashwagandha KSM-66,,90.0,Stück,90.0,600.0,mg,24.9,0.28,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,ashwagandha,2026-01-30T08:38:20.678405+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Ashwagandha,Adaptogene,600,mg,any,0.0,5.0,50.0,optimizer,moderat,cortisol;sleep;stress;testosterone,l_theanine;magnesium;rhodiola;vit_b_complex;zinc,,Nein,,,10.0,"Adaptogen gegen Stress, für Schlaf & Testosteron",9.0,9.0,9.0,10.0,9.0,10.0,10.0,9.57,,,,,,,,,,,,,,,,,,B0CD2M6TDJ,https://www.amazon.de/dp/B0CD2M6TDJ,https://m.media-amazon.com/images/I/51C7p7cckpL._AC_UL320_.jpg,"MORE Harmony, 90 Kapseln, mit Ashwagandha KSM-66, Melissenblüten und Maca, vegan",0.37
391fc7c0-a42f-41b2-aad0-686244dd7aaa,BCAA Pulver,,50.0,Stück,50.0,5.0,g,24.9,0.5,powder,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,bcaa;leucine,2026-01-30T08:38:21.152405+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,BCAA,Aminosäuren,10,g,any,0.0,5.0,50.0,optimizer,moderat,muscle;performance;recovery,creatine;eaa;glutamine;whey_protein,,Nein,,,10.0,Verzweigte Aminosäuren für Muskelerhalt im Training,10.0,9.0,9.0,10.0,9.0,10.0,9.0,9.57,,,,,,,,,,,,,,,,,,B07VFSG17K,https://www.amazon.de/dp/B07VFSG17K,https://m.media-amazon.com/images/I/716Nw-J9xVL._AC_UL320_.jpg,"MORE NUTRITION Total Protein Powder with Whey and Casein, 1500 g Raspberry Yoghurt (+ Other Varietie",0.46
2ba9a7a0-1fa7-41eb-9a3c-f3a8361dceaa,Beta-Alanin Pulver,,100.0,Stück,100.0,3.0,g,19.9,0.2,powder,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,beta_alanine,2026-01-30T08:38:21.25339+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Beta-Alanin,sport,3.2 g,g,any,0.0,8.0,50.0,optimizer,strong,endurance;muscle;performance,citrulline;creatine;taurine,,Nein,,,10.0,Carnosin-Booster für Muskelausdauer,10.0,9.0,9.0,10.0,9.0,10.0,10.0,9.71,,,,,,,,,,,,,,,,,,B017EOZ8OC,https://www.amazon.de/dp/B017EOZ8OC,https://m.media-amazon.com/images/I/81V0n4u50HL._AC_UL320_.jpg,"Beta Alanine Powder, 1er Pack (1 x 1 Kg",0.49
aabf1be2-693c-4e18-8c14-f1e06992ba39,Boswellia 400mg,,90.0,Stück,90.0,400.0,mg,19.9,0.22,capsule,Ja,Nein,,,Ja,Nein,0.0,optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,boswellia,2026-01-30T08:38:21.945991+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,9.2,,,,general,,,,,,9.0,Unterstützt general,8.0,9.0,8.0,10.0,9.0,10.0,10.0,9.14,,,,,,,,,,,,,,,,,,,,,,0.0
495028f7-f8a1-4907-a477-44298f45697b,Caffeine Caps,,100.0,Stück,100.0,200.0,mg,12.9,0.13,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,caffeine,2026-01-30T08:38:21.643489+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Koffein,Stimulanzien,200,mg,any,0.0,5.0,50.0,optimizer,moderat,energy;fat_loss;focus;performance,l_theanine;tyrosine;vit_b_complex,iron;melatonin,Nein,,,9.0,Natürlicher Wachmacher für Fokus & Performance,10.0,9.0,9.0,10.0,9.0,10.0,10.0,9.57,,,,,,,,,,,,,,,,,,B0769NMFB8,https://www.amazon.de/dp/B0769NMFB8,https://m.media-amazon.com/images/I/51Qq+ZPPjkL._AC_UL320_.jpg,"ESN Caffeine Capsules, Box of 120",0.57
b696aee9-6f7e-47fa-9b6c-fa01b9d88c62,Chunky Flavour,,100.0,Stück,100.0,1.0,Portion,14.9,0.15,powder,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; lab-verified,whey_protein,2026-01-30T08:38:20.778871+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,9.3,,,,muscle;recovery;satiety,bcaa;casein;creatine;eaa;glutamine,,,,,10.0,Schnellstes Protein für Muskelaufbau & Regeneration,10.0,5.0,10.0,10.0,9.0,9.0,10.0,9.14,,,,,,,,,,,,,,,,,,,,,,0.0
eb96c415-3b06-4312-b80f-88cd20409f21,Clear Whey Isolat,,30.0,Stück,30.0,22.0,g,44.9,1.5,capsule,Nein,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; clinical-dose; lab-verified,whey,2026-01-30T08:38:20.036403+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,9.6,,,,general,,,,,,10.0,Unterstützt general,10.0,9.0,10.0,10.0,9.0,10.0,8.0,9.57,,,,,,,,,,,,,,,,,,B0D424HTJS,https://www.amazon.de/dp/B0D424HTJS,https://m.media-amazon.com/images/I/61rI0rtBptL._AC_UL320_.jpg,"MORE Clear Protein, Peach Iced Tea, 600 g, Protein Drink with Whey Isolate - Made in Germany",0.31
5b009f46-8a71-431d-a733-16dc5adea8b3,CoQ10 100mg,,90.0,Stück,90.0,100.0,mg,24.9,0.28,capsule,Nein,Nein,,,Ja,Nein,0.0,optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,coq10,2026-01-30T08:38:22.183566+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,CoQ10 Ubiquinol,Energie,100,mg,with_fats,0.0,7.2,72.0,optimizer,stark,energy;heart;longevity;mitochondria,alpha_lipoic;magnesium;omega_3;pqq;vit_e,,Nein,,0.45,9.0,"Mitochondrien-Power für Herz, Energie & Anti-Aging",8.0,9.0,8.0,10.0,9.0,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,0.0
439ed257-af89-4527-87ce-61d7a8de6f92,Creatin Monohydrat,,100.0,Stück,100.0,5.0,g,24.9,0.25,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,creatine,2026-01-30T08:38:20.214449+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,10.0,,,,brain;energy;muscle;performance,bcaa;beta_alanine;eaa;hmb;whey_protein,,,,,10.0,Muskelkraft & kognitive Leistung - das sicherste Supplement,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,B00T7L20AQ,https://www.amazon.de/dp/B00T7L20AQ,https://m.media-amazon.com/images/I/71IJL15F2lL._AC_UL320_.jpg,"Optimum Nutrition Micronised Creatine Powder, Unflavoured Monohydrate Powder for Muscle Growth, 88 S",0.27
c7695f8c-fdd5-432b-8697-63cfa68b7600,Creatine Monohydrate,,500.0,g,100.0,5.0,g,24.9,0.25,powder,Ja,Nein,,,Nein,Nein,0.0,,creatine,2026-01-28T14:32:55.710964+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Creatin,Muskelaufbau,5,g,any,0.0,5.0,50.0,optimizer,moderat,brain;energy;muscle;performance,bcaa;beta_alanine;eaa;hmb;whey_protein,,Nein,,,8.2,Muskelkraft & kognitive Leistung - das sicherste Supplement,8.7,9.3,8.0,9.0,9.0,9.0,8.5,8.71,,,,,,,,,,,,,,,,,,B0DW463FFG,https://www.amazon.de/dp/B0DW463FFG,https://m.media-amazon.com/images/I/61oLjwkEwkL._AC_UL320_.jpg,Creatin 5000 Giga Tabs Hochdosiert – 5000mg pro Tag – 400 Tabletten – Monohydrat Tabletten – 200 Mes,0.31
0cd241d4-70d3-4f9a-8cf6-b82d2581bccf,Curcumin Liquid,,60.0,Stück,60.0,500.0,mg,29.9,0.5,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,curcumin,2026-01-30T08:38:20.987252+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Curcumin,Antioxidantien,500,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,brain;inflammation;longevity,boswellia;omega_3;piperine;quercetin;resveratrol,iron,Nein,,,10.0,Goldenes Antioxidans gegen Entzündungen & für Gehirn,10.0,10.0,9.0,10.0,9.0,10.0,9.0,9.71,,,,,,,,,,,,,,,,,,B07FP3D3S7,https://www.amazon.de/dp/B07FP3D3S7,https://m.media-amazon.com/images/I/51w8qS1oEXL._AC_UL320_.jpg,Big-Zone Curcumin Curcuma (Turmeric) NovaSol® Curcumin Made in Germany 90 Liquid Capsules,0.29
b417bbe3-ba85-440b-b1e8-7c465e312a25,EAA Komplex,,40.0,Stück,40.0,10.0,g,34.9,0.87,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; clinical-dose; lab-verified,eaa;leucine,2026-01-30T08:38:20.278935+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,EAA,sport,10 g,g,any,0.0,8.5,50.0,essential,strong,muscle;protein_synthesis;recovery,bcaa;creatine;glutamine;whey_protein,,Nein,,,10.0,Alle 9 essentiellen Aminosäuren für optimale Proteinsynthese,10.0,10.0,10.0,10.0,9.0,10.0,8.0,9.71,,,,,,,,,,,,,,,,,,,,,,0.0
bb0c1d61-3a83-4c05-ac55-e1ad48b0370e,Eisen 14mg,,120.0,Stück,120.0,14.0,mg,12.9,0.11,capsule,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; lab-verified,iron,2026-01-30T08:38:21.363457+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Eisen,Mineralien,18,mg,fasted,0.0,5.0,50.0,optimizer,moderat,blood;energy;oxygen,folate;vit_b12;vit_c,caffeine;calcium;magnesium;zinc,Nein,,,10.0,Sauerstofftransport & Energie für Blutbildung,10.0,8.0,9.0,10.0,9.0,10.0,10.0,9.57,,,,,,,,,,,,,,,,,,,,,,0.0
4268e8a6-2cd1-4c66-b3b3-eedf4b6347f5,Elektrolyte Pulver,,50.0,Stück,50.0,1.0,Portion,16.9,0.34,powder,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,sodium;potassium;magnesium,2026-01-30T08:38:22.07472+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,9.6,,,,energy;muscle;sleep;stress,taurine;vit_b6;vit_b_complex;vit_d3;zinc,calcium;iron,,,,10.0,"Unterstützt Energie, Muskeln, Schlaf",10.0,9.0,9.0,10.0,9.0,10.0,10.0,9.71,,,,,,,,,,,,,,,,,,,,,,0.0
131cdd5d-76fb-47cd-8e4d-83484dbed1d3,Essentials All-in-One EAA 500g,,500.0,g,38.0,13.0,g,39.9,1.05,powder,Ja,Nein,,,Ja,Nein,0.0,,eaa,2026-01-28T20:53:13.347325+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,7.5,,,,muscle;protein_synthesis;recovery,bcaa;creatine;glutamine;whey_protein,,,,,8.2,Alle 9 essentiellen Aminosäuren für optimale Proteinsynthese,8.7,8.3,8.7,9.0,9.0,9.0,7.8,8.59,,,,,,,,,,,,,,,,,,B082BC53GC,https://www.amazon.de/dp/B082BC53GC,https://m.media-amazon.com/images/I/61oxJNBKc8L._AC_UL320_.jpg,"ESN EAA Powder, 500 g, Lemon Iced Tea",0.36
f313f52b-4c22-463b-9c1e-befdab93d7b6,Essentials Ashwagandha 90 Kapseln,,90.0,capsules,90.0,600.0,mg,19.9,0.22,capsule,Nein,Nein,,,Ja,Nein,0.0,GMP; made-in-de; ksm-66,ashwagandha;omega_3,2026-01-28T23:09:05.433676+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Ashwagandha,Adaptogene,600,mg,any,0.0,5.0,50.0,optimizer,moderat,brain;cortisol;heart;inflammation;longevity;sleep;stress;testosterone,coq10;curcumin;l_theanine;magnesium;phospholipids;rhodiola;vit_b_complex;vit_d3,high_dose_vit_e,Nein,,,8.0,"Adaptogen gegen Stress, für Schlaf & Testosteron",8.5,8.8,8.4,9.0,9.0,9.0,8.8,8.69,,,,,,,,,,,,,,,,,,B083FXPNPD,https://www.amazon.de/dp/B083FXPNPD,https://m.media-amazon.com/images/I/61CWqSSWvZL._AC_UL320_.jpg,"Zec+ Nutrition Health+ Ashwagandha - 90 Kapseln hochdosiert, indischer Ginseng aus der Ayurveda, Mad",0.4
02e766e7-2052-48f1-b742-70e2e1511fff,Essentials Ashwagandha KSM-66 90 Kapseln,,90.0,capsules,90.0,600.0,mg,24.9,0.28,capsule,Ja,Nein,,,Ja,Nein,0.0,,ashwagandha,2026-01-28T20:53:13.566379+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Ashwagandha,Adaptogene,600,mg,any,0.0,5.0,50.0,optimizer,moderat,cortisol;sleep;stress;testosterone,l_theanine;magnesium;rhodiola;vit_b_complex;zinc,,Nein,,,8.0,"Adaptogen gegen Stress, für Schlaf & Testosteron",8.5,8.8,7.8,9.0,9.0,9.0,8.5,8.57,,,,,,,,,,,,,,,,,,B0CD2M6TDJ,https://www.amazon.de/dp/B0CD2M6TDJ,https://m.media-amazon.com/images/I/51C7p7cckpL._AC_UL320_.jpg,"MORE Harmony 90 Capsules with Ashwagandha KSM-66, Melissa Blossom and Maca, Vegan",0.43
c35f66ef-9d1a-4873-92bc-652e3e0358a1,Essentials B-Complex 90 Caps,,90.0,capsules,90.0,1.0,Kapsel,19.9,0.22,capsule,Nein,Nein,,,Ja,Nein,0.0,made-in-de; methyliert,vit_b_complex,2026-01-28T23:14:43.059913+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,8.5,,,,brain;energy;metabolism;nerve,iron;magnesium;omega_3;vit_c;zinc,,,,,8.0,"Energie-Komplex für Nerven, Stoffwechsel & Blutbildung",8.5,8.3,7.9,9.0,9.0,9.0,8.8,8.56,,,,,,,,,,,,,,,,,,,,,,0.0
a76fca56-8221-420f-b55b-890749c03033,Essentials Curcuma + Bioperine 90 Caps,,90.0,capsules,90.0,500.0,mg,21.9,0.24,capsule,Nein,Nein,,,Ja,Nein,0.0,made-in-de; bioperine,curcumin,2026-01-28T23:16:52.077581+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Curcumin,Antioxidantien,500,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,brain;inflammation;longevity,boswellia;omega_3;piperine;quercetin;resveratrol,iron,Nein,,,8.0,Goldenes Antioxidans gegen Entzündungen & für Gehirn,8.5,8.8,8.5,9.0,9.0,9.0,8.7,8.69,,,,,,,,,,,,,,,,,,B0BQ3TT4CB,https://www.amazon.de/dp/B0BQ3TT4CB,https://m.media-amazon.com/images/I/51zCB1ANo6L._AC_UL320_.jpg,"More Curcumore, 180 g - 210 Turmeric Capsules with Curcuminoids, Sulforaphane and Piperine, with Bio",0.3
5c82986d-220a-43fc-be3a-ef5095599178,Essentials D3+K2 Tropfen 30ml,,30.0,ml,900.0,1000.0,IE D3 + 75µg K2,24.9,0.03,drops,Nein,Nein,,,Ja,Nein,0.0,made-in-de,vit_d3,2026-01-28T23:14:42.944014+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Vitamin D3 + K2,Testosteron,5000 IU + 200mcg,Tropfen,with_fats,0.0,9.0,92.0,essential,stark,bone;immune;longevity;mood,calcium;magnesium;omega_3;vit_k2;zinc,,Nein,,0.15,8.3,"Sonnenvitamin für Immunsystem, Knochen & Stimmung",8.8,8.6,7.8,9.0,9.0,9.0,8.5,8.62,,,,,,,,,,,,,,,,,,,,,,0.0
296a0b16-a0cc-4337-83ae-067cd11bf60b,Essentials Magnesium 120 Kapseln,,120.0,capsules,60.0,400.0,mg,19.9,0.33,capsule,Ja,Nein,,,Ja,Nein,0.0,,magnesium,2026-01-28T20:53:13.494166+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Magnesium,Mineralien,400,mg,bedtime,0.0,5.0,50.0,optimizer,moderat,energy;muscle;sleep;stress,potassium;taurine;vit_b6;vit_b_complex;vit_d3;zinc,calcium;iron,Nein,,,8.0,"Anti-Stress-Mineral für Schlaf, Muskeln & Energie",8.5,8.6,8.0,9.0,9.0,9.0,8.8,8.61,,,,,,,,,,,,,,,,,,B0DWXS9ZQB,https://www.amazon.de/dp/B0DWXS9ZQB,https://m.media-amazon.com/images/I/61WXnpyLGzL._AC_UL320_.jpg,"ESN Magnesium Complex, 90 Capsules, 323 mg Magnesium per Daily Serving, 4-in-1 Complex Formula - Mad",0.31
f85e31a3-0c8e-4cc4-b6a6-b5e024071ede,Essentials NAC 600mg 120 Caps,,120.0,capsules,120.0,600.0,mg,19.9,0.17,capsule,Nein,Nein,,,Ja,Nein,0.0,made-in-de; leber,nac,2026-01-28T23:16:52.203438+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,NAC,antioxidant,600 mg,mg,any,0.0,8.0,50.0,essential,strong,detox;glutathione;immune;longevity,alpha_lipoic;glycine;quercetin;selenium;vit_c,nitroglycerin,Nein,,,8.0,Glutathion-Booster für Entgiftung & Immunabwehr,8.5,8.7,8.3,9.0,9.0,9.0,8.8,8.66,,,,,,,,,,,,,,,,,,B00JXJQFJY,https://www.amazon.de/dp/B00JXJQFJY,https://m.media-amazon.com/images/I/71xwV7KxqCL._AC_UL320_.jpg,NAC N Acethyl L Cysteine 600 mg – 120 Capsules,0.48
ea54ab93-9f15-4366-82ce-275691bd1da9,Essentials O3-D3-K2 120 Softgels,,120.0,softgels,60.0,500.0,mg EPA+DHA,29.9,0.5,softgel,Nein,Nein,,,Ja,Nein,0.0,,omega_3;vit_d3;vit_k2,2026-01-28T20:53:13.413802+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Omega-3,Fettsäuren,1000,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,bone;brain;heart;immune;inflammation;longevity;mood,calcium;coq10;curcumin;magnesium;phospholipids;vit_e;zinc,high_dose_vit_e;warfarin,Nein,,,8.5,"Essentielle Fettsäuren für Gehirn, Herz & Entzündungen",9.0,8.8,8.5,9.0,9.0,9.0,8.3,8.76,,,,,,,,,,,,,,,,,,,,,,0.0
0182b991-6e1a-434f-8d37-45b3f2995a9b,Essentials Probiotics 60 Kapseln,,60.0,capsules,60.0,10.0,Mrd. KBE,24.9,0.42,capsule,Ja,Nein,,,Ja,Nein,0.0,,probiotics,2026-01-28T20:53:13.641018+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Probiotika,Darmgesundheit,10,Milliarden CFU,any,0.0,5.0,50.0,optimizer,moderat,gut;immune;inflammation;mood,fiber;glutamine;vit_d3;zinc,antibiotics,Nein,,,8.0,Darmflora-Support für Immunsystem & mentale Gesundheit,8.5,8.3,8.5,9.0,9.0,9.0,8.5,8.6,,,,,,,,,,,,,,,,,,B0C2CLW57J,https://www.amazon.de/dp/B0C2CLW57J,https://m.media-amazon.com/images/I/71ZCNfETnKL._AC_UL320_.jpg,"MORE Biotic, 30 Kapseln, Darmbakterien für deine tägliche Routine, 32 Mrd. Bakterien pro Kapsel",0.28
338a3ff6-0993-4e96-9b73-b064b83d236e,Essentials Vitamin C 1000mg 120 Caps,,120.0,capsules,120.0,1000.0,mg,14.9,0.12,capsule,Nein,Nein,,,Ja,Nein,0.0,made-in-de,vit_c,2026-01-28T23:16:52.146548+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Vitamin C,Vitamine,1000,mg,any,0.0,5.0,50.0,optimizer,moderat,collagen;energy;immune;skin,collagen;iron;quercetin;vit_e;zinc,copper_high_dose,Nein,,,8.0,Immunklassiker & Kollagen-Booster,8.5,8.3,8.0,9.0,9.0,9.0,9.0,8.6,,,,,,,,,,,,,,,,,,B01AHW8DM2,https://www.amazon.de/dp/B01AHW8DM2,https://m.media-amazon.com/images/I/61Ak05M499L._AC_UL320_.jpg,Vitamin C 1000mg - 365 Tabletten - + Citrus Bioflavonoide + Hagebutte - Time Released - Vegan,0.33
8da04937-b08e-47b5-8da5-7915481bd86a,Essentials Zinc 120 Caps,,120.0,capsules,120.0,25.0,mg,14.9,0.12,capsule,Nein,Nein,,,Ja,Nein,0.0,made-in-de; bisglycinat,zinc,2026-01-28T23:14:43.012419+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Zink,Mineralien,15,mg,fasted,0.0,5.0,50.0,optimizer,moderat,hormone;immune;skin;testosterone,copper;magnesium;vit_a;vit_b6;vit_c,calcium;copper;iron,Nein,,,8.0,Immunbooster & Hormonregulator für Haut & Testosteron,8.5,8.5,8.5,9.0,9.0,9.0,9.0,8.69,,,,,,,,,,,,,,,,,,B0176O2F0K,https://www.amazon.de/dp/B0176O2F0K,https://m.media-amazon.com/images/I/61bCGujJGuL._AC_UL320_.jpg,"ESN Zinc, High Dose, 120 Capsules",0.6
1b3c6641-9f96-49b8-adaf-e1cf573c5b89,Glucosamin + Chondroitin,,60.0,Stück,60.0,1500.0,mg,24.9,0.42,capsule,Nein,Nein,,,Ja,Nein,0.0,optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,glucosamine;chondroitin,2026-01-30T08:38:22.025487+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,,,,,,,9.0,,,,cartilage;joint,collagen;msm;omega_3,,,,,9.0,Gelenkbaustein für Knorpelregeneration,7.0,9.0,8.0,10.0,9.0,10.0,9.0,8.86,,,,,,,,,,,,,,,,,,B01DC99M5O,https://www.amazon.de/dp/B01DC99M5O,https://m.media-amazon.com/images/I/81eMNTdn11L._AC_UL320_.jpg,Glucosamin Chondroitin MSM + Vitamin C hochdosiert - 500 Tabletten für 4 Monate - laborgeprüft,0.37
33ba7458-3304-4c7b-a5c8-54750624a712,Glutamine 500g,,500.0,g,100.0,5.0,g,24.9,0.25,powder,Nein,Nein,,,Ja,Nein,0.0,made-in-de; darm,glutamine,2026-01-28T23:09:05.539958+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,L-Glutamin,Darm,5,g,fasted,0.0,6.5,65.0,specialist,moderat,gut;immune;muscle;recovery,collagen;probiotics;vit_d3;zinc,,Nein,,0.15,8.2,Darm-Heiler & Immunsupport nach dem Training,8.7,8.3,8.0,9.0,9.0,9.0,8.5,8.59,,,,,,,,,,,,,,,,,,B0058TOBN0,https://www.amazon.de/dp/B0058TOBN0,https://m.media-amazon.com/images/I/71Hy6GhocGL._AC_UL320_.jpg,"ESN UltraPure L-Glutamine Powder, 500 g",0.53
4faee51e-a782-4344-a148-e0a783dc3545,Glycin Pulver,,100.0,Stück,100.0,3.0,g,14.9,0.15,powder,Ja,Nein,,,Ja,Nein,0.0,high-bioavailability; optimal-form; ultra-pure; good-value; clinical-dose; lab-verified,glycine,2026-01-30T08:38:21.54238+00:00,More Nutrition,more-nutrition,DE,morenutrition.de,mid,sport; influencer; fitness,GMP; made-in-de,Glycin,Schlaf,3,g,bedtime,0.0,7.2,78.0,optimizer,stark,general,,,Nein,,0.1,10.0,Unterstützt general,10.0,9.0,9.0,10.0,9.0,10.0,10.0,9.71,,,,,,,,,,,,,,,,,,B01BDPMSPK,https://www.amazon.de/dp/B01BDPMSPK,https://m.media-amazon.com/images/I/71PNBF4Qc7L._AC_UL320_.jpg,"Amino Acids Glycine Powder 100% Pure Amino Acid Powder, 1 x 1 kg",0.29
